386
72
    3758.57    52.0598    62.5101    40.8416
    3737.65    52.2707    61.7146    40.6694
    3731.0    52.3393    61.45    13.2503
    3706.0    52.6042    60.3968    51.6518
    3681.0    52.8597    59.3309    51.3927
    3674.14    52.9317    59.0208    14.5873
    3665.76    53.0199    58.6347    18.0181
    3648.38    53.2065    57.7934    38.5764
    3631.0    53.387    56.9451    38.4249
    3625.12    53.4492    56.6447    13.3696
    3619.25    53.5112    56.3401    13.4718
    3607.49    53.6349    55.7188    27.2442
    3583.98    53.8801    54.4236    55.8155
    3581.33    53.9075    54.2729    6.39381
    3556.5    54.1618    52.8131    61.1587
    3531.67    54.4103    51.2569    63.5159
    3512.64    54.5997    49.962    51.4386
    3493.61    54.7752    48.6555    51.1996
    3486.37    54.8417    48.1273    20.3317
    3479.5    54.9039    47.6148    19.5848
    3486.37    10.944    -49.013    19.551
    3493.61    10.6887    -49.1948    20.2949
    3512.64    10.05295    -49.6459    50.9609
    3531.67    9.4166    -50.0953    51.1994
    3556.5    8.64283    -50.6389    63.1402
    3581.33    7.90747    -51.153    60.8049
    3583.98    7.83095    -51.2064    6.39011
    3607.49    7.16917    -51.6669    55.516
    3619.25    6.84872    -51.8893    27.1727
    3625.12    6.6909    -51.9987    13.4539
    3631.0    6.53478    -52.1068    13.352
    3648.38    6.09117    -52.4136    38.2851
    3665.76    5.64746    -52.7198    38.425
    3674.14    5.44238    -52.8611    17.9861
    3681.0    5.27709    -52.975    14.5663
    3706.0    4.70439    -53.3688    51.1282
    3731.0    4.13155    -53.7619    51.387
    3737.65    3.98651    -53.8614    13.2324
    3758.57    3.54753    -54.162    40.5087
    3779.5    3.10854    -54.4623    40.6694
    3737.65    45.158    80.1805    -47.5763
    3731.0    45.1914    80.1177    -7.57011
    3681.0    45.4466    79.6327    -57.1766
    3674.14    45.4821    79.5645    -7.85445
    3665.76    45.5258    79.4803    -9.61598
    3631.0    45.7092    79.1247    -39.986
    3625.12    45.7405    79.0635    -6.76796
    3619.25    45.7719    79.002    -6.77198
    3607.49    45.8351    78.8779    -13.5614
    3583.98    45.9625    78.626    -27.1834
    3581.33    45.9769    78.5973    -3.06724
    3556.5    46.1131    78.3251    -28.78
    3531.67    46.251    78.0469    -28.8607
    3493.61    46.4654    77.6087    -44.3927
    3486.37    46.5066    77.5237    -8.45257
    3479.5    46.5458    77.4424    -8.03062
    3486.37    -5.78558    -60.5406    -8.02632
    3493.61    -5.84462    -60.5813    -8.4482
    3531.67    -6.15027    -60.7924    -44.2692
    3556.5    -6.34543    -60.9273    -28.8054
    3581.33    -6.53734    -61.0601    -28.7294
    3583.98    -6.55769    -61.0742    -3.06946
    3607.49    -6.73623    -61.1978    -27.139
    3619.25    -6.82444    -61.259    -13.5505
    3625.12    -6.86827    -61.2894    -6.76951
    3631.0    -6.91191    -61.3197    -6.76509
    3665.76    -7.16639    -61.4963    -39.8938
    3674.14    -7.22673    -61.5382    -9.60721
    3681.0    -7.27589    -61.5724    -7.85434
    3731.0    -7.62639    -61.8162    -56.9941
    3737.65    -7.67206    -61.848    -7.56691
    3779.5    -7.95438    -62.0448    -47.461
74
    3758.57    33.1248    -84.6136    42.1517
    3737.65    33.678    -84.6639    41.9817
    3731.0    33.8611    -84.6807    13.7041
    3706.0    34.5872    -84.748    53.6058
    3681.0    35.3132    -84.8165    53.3191
    3674.14    35.5235    -84.8365    15.1918
    3665.76    35.7848    -84.8616    18.783
    3648.38    36.3522    -84.9167    40.3454
    3631.0    36.9195    -84.9725    40.1897
    3625.12    37.12    -84.9924    14.0335
    3619.25    37.3227    -85.0127    14.1474
    3607.49    37.7352    -85.0543    28.6597
    3583.98    38.5901    -85.1419    58.8933
    3581.33    38.6891    -85.1522    6.76025
    3556.5    39.6448    -85.253    64.8752
    3544.09    40.1509    -85.3075    33.8781
    3531.67    40.6571    -85.3628    33.7813
    3512.64    41.4982    -85.4567    55.4008
    3493.61    42.3392    -85.553    55.1376
    3486.37    42.6801    -85.5927    22.0794
    3479.5    43.0107    -85.6317    21.3271
    3486.37    52.8409    102.5445    21.289
    3493.61    52.5007    102.4857    22.0331
    3512.64    51.6611    102.3445    54.8745
    3531.67    50.8213    102.2085    55.1376
    3544.09    50.3159    102.1289    33.6788
    3556.5    49.8105    102.051    33.7816
    3581.33    48.8562    101.9084    64.4856
    3583.98    48.7572    101.8939    6.76183
    3607.49    47.9036    101.7713    58.5651
    3619.25    47.4916    101.7136    28.5825
    3625.12    47.2891    101.6856    14.1283
    3631.0    47.0889    101.6581    14.0146
    3648.38    46.5222    101.5813    40.0345
    3665.76    45.9555    101.5062    40.1897
    3674.14    45.6944    101.4721    18.7487
    3681.0    45.4843    101.4449    15.1692
    3706.0    44.759    101.3525    53.0441
    3731.0    44.0337    101.2624    53.325
    3737.65    43.8507    101.24    13.6855
    3758.57    43.2981    101.1732    41.8007
    3779.5    42.7454    101.1076    41.9813
    3737.65    18.635    -83.4695    -47.0534
    3731.0    18.6875    -83.4732    -7.48447
    3681.0    19.0912    -83.5018    -56.5169
    3674.14    19.1477    -83.5058    -7.76231
    3665.76    19.2172    -83.5107    -9.50209
    3631.0    19.5099    -83.5316    -39.499
    3625.12    19.5601    -83.5351    -6.68473
    3619.25    19.6105    -83.5387    -6.68872
    3607.49    19.7118    -83.546    -13.3915
    3583.98    19.917    -83.5606    -26.8394
    3581.33    19.9403    -83.5623    -3.03029
    3556.5    20.1607    -83.5781    -28.408
    3531.67    20.3848    -83.5942    -28.4793
    3493.61    20.7355    -83.6196    -43.7953
    3486.37    20.8033    -83.6245    -8.3383
    3479.5    20.8678    -83.6292    -7.91944
    3486.37    30.8552    99.9209    -7.91875
    3493.61    30.7876    99.9151    -8.33085
    3531.67    30.4371    99.8851    -43.6803
    3556.5    30.213    99.8661    -28.432
    3581.33    29.9926    99.8474    -28.3644
    3583.98    29.9693    99.8455    -3.02997
    3607.49    29.7644    99.8282    -26.7955
    3619.25    29.6629    99.8197    -13.3845
    3625.12    29.6126    99.8155    -6.68645
    3631.0    29.5624    99.8112    -6.68204
    3665.76    29.2699    99.7868    -39.4149
    3674.14    29.2004    99.781    -9.49735
    3681.0    29.1439    99.7764    -7.75899
    3731.0    28.7405    99.743    -56.35
    3737.65    28.6879    99.7387    -7.48178
    3779.5    28.3626    99.712    -46.9483
74
    3758.57    -34.3209    123.099    42.6278
