-180	-90	0.
-180	-89	-0.0008485861900214167
-180	-88	-0.0033269342954065483
-180	-87	-0.0073271044524915495
-180	-86	-0.012732349404244179
-180	-85	-0.019417516552067454
-180	-84	-0.02724949403144124
-180	-83	-0.03608769922420931
-180	-82	-0.045784607905315834
-180	-81	-0.05618632201392532
-180	-80	-0.06713317383919071
-180	-79	-0.07846036422046357
-180	-78	-0.08999863218136317
-180	-77	-0.10157495324788005
-180	-76	-0.11301326354331562
-180	-75	-0.12413520660828184
-180	-74	-0.13476089976284414
-180	-73	-0.1447097167110165
-180	-72	-0.15380108298568299
-180	-71	-0.16185528074532288
-180	-70	-0.16869425936304863
-180	-69	-0.1741424481938753
-180	-68	-0.17802756786818633
-180	-67	-0.18018143643823864
-180	-66	-0.18044076670051573
-180	-65	-0.17864795102981865
-180	-64	-0.1746518300912503
-180	-63	-0.16830844184360308
-180	-62	-0.15948174731196862
-180	-61	-0.14804432968841702
-180	-60	-0.13387806341705177
-180	-59	-0.11687475003321139
-180	-58	-0.09693671765564853
-180	-57	-0.0739773811745646
-180	-56	-0.04792176033689271
-180	-55	-0.018706953102396725
-180	-54	0.013717438170615496
-180	-53	0.04938892995381711
-180	-52	0.08833183222684166
-180	-51	0.1305569764208479
-180	-50	0.17606149821547784
-180	-49	0.22482867654015476
-180	-48	0.2768278298867098
-180	-47	0.3320142707899944
-180	-46	0.3903293190779649
-180	-45	0.45170037423348547
-180	-44	0.5160410469483292
-180	-43	0.583251349686531
-180	-42	0.653217945810626
-180	-41	0.7258144565617543
-180	-40	0.8009018249240566
-180	-39	0.8783287351468014
-180	-38	0.9579320864450654
-180	-37	1.0395375191531464
-180	-36	1.1229599913649184
-180	-35	1.2080044038636066
-180	-34	1.2944662709207366
-180	-33	1.3821324343314196
-180	-32	1.4707818178519088
-180	-31	1.560186219015971
-180	-30	1.6501111351305922
-180	-29	1.7403166200890252
-180	-28	1.8305581684916916
-180	-27	1.9205876234329444
-180	-26	2.010154104195501
-180	-25	2.099004949994563
-180	-24	2.1868866758308663
-180	-23	2.2735459364468107
-180	-22	2.3443420537852164
-180	-21	2.3588938704674276
-180	-20	2.372323648560951
-180	-19	2.3846802515841032
-180	-18	2.3960135313750985
-180	-17	2.406373898111348
-180	-16	2.415811893915288
-180	-15	2.4243777726117717
-180	-14	2.432121088154088
-180	-13	2.439090294174095
-180	-12	2.445332357037118
-180	-11	2.4508923846947157
-180	-10	2.455813273528461
-180	-9	2.4601353752662205
-180	-8	2.463896185929603
-180	-7	2.4671300586379163
-180	-6	2.4698679419509255
-180	-5	2.472137145280642
-180	-4	2.473961132742139
-180	-3	2.4753593466458756
-180	-2	2.4763470616600567
-180	-1	2.476935270492109
-180	0	2.4771306017544377
-180	1	2.476935270492109
-180	2	2.4763470616600567
-180	3	2.4753593466458756
-180	4	2.473961132742139
-180	5	2.472137145280642
-180	6	2.4698679419509255
-180	7	2.4671300586379155
-180	8	2.463896185929603
-180	9	2.4601353752662205
-180	10	2.455813273528461
-180	11	2.4508923846947157
-180	12	2.4453323570371173
-180	13	2.439090294174095
-180	14	2.432121088154088
-180	15	2.4243777726117712
-180	16	2.415811893915288
-180	17	2.406373898111348
-180	18	2.3960135313750985
-180	19	2.3846802515841032
-180	20	2.3723236485609505
-180	21	2.358893870467427
-180	22	2.344342053785216
-180	23	2.2735459364468107
-180	24	2.1868866758308663
-180	25	2.0990049499945624
-180	26	2.0101541041955016
-180	27	1.9205876234329433
-180	28	1.8305581684916916
-180	29	1.7403166200890245
-180	30	1.6501111351305902
-180	31	1.5601862190159714
-180	32	1.4707818178519076
-180	33	1.3821324343314196
-180	34	1.2944662709207355
-180	35	1.2080044038636066
-180	36	1.122959991364918
-180	37	1.0395375191531464
-180	38	0.9579320864450654
-180	39	0.8783287351467999
-180	40	0.8009018249240566
-180	41	0.7258144565617538
-180	42	0.653217945810626
-180	43	0.5832513496865308
-180	44	0.5160410469483296
-180	45	0.45170037423348514
-180	46	0.3903293190779649
-180	47	0.3320142707899944
-180	48	0.2768278298867088
-180	49	0.22482867654015476
-180	50	0.17606149821547717
-180	51	0.1305569764208479
-180	52	0.08833183222684166
-180	53	0.04938892995381744
-180	54	0.013717438170615052
-180	55	-0.018706953102396503
-180	56	-0.04792176033689271
-180	57	-0.07397738117456504
-180	58	-0.09693671765564853
-180	59	-0.11687475003321161
-180	60	-0.13387806341705177
-180	61	-0.14804432968841702
-180	62	-0.15948174731196862
-180	63	-0.1683084418436032
-180	64	-0.1746518300912503
-180	65	-0.17864795102981865
-180	66	-0.18044076670051584
-180	67	-0.18018143643823864
-180	68	-0.1780275678681863
-180	69	-0.1741424481938753
-180	70	-0.1686942593630486
-180	71	-0.16185528074532288
-180	72	-0.15380108298568299
-180	73	-0.1447097167110166
-180	74	-0.13476089976284414
-180	75	-0.12413520660828158
-180	76	-0.11301326354331562
-180	77	-0.10157495324787971
-180	78	-0.08999863218136317
-180	79	-0.07846036422046357
-180	80	-0.06713317383919071
-180	81	-0.05618632201392488
-180	82	-0.045784607905315834
-180	83	-0.03608769922420931
-180	84	-0.02724949403144124
-180	85	-0.019417516552067454
-180	86	-0.012732349404244179
-180	87	-0.0073271044524915495
-180	88	-0.0033269342954065483
-180	89	-0.0008485861900214167
-180	90	0.
-179	-90	0.
-179	-89	-0.0010713137798291656
-179	-88	-0.003771400260235835
-179	-87	-0.007992388726412576
-179	-86	-0.013617606041347607
-179	-85	-0.020521978257171822
-179	-84	-0.028572476225312615
-179	-83	-0.03762860361981743
-179	-82	-0.047542925573330244
-179	-81	-0.05816163591745272
-179	-80	-0.06932516081966407
-179	-79	-0.08086879641860865
-179	-78	-0.09262337787927846
-179	-77	-0.10441597712046681
-179	-76	-0.11607062630957463
-179	-75	-0.1274090640753445
-179	-74	-0.13825150125801716
-179	-73	-0.14841740289958408
-179	-72	-0.15772628307471387
-179	-71	-0.16599850907626496
-179	-70	-0.17305611139844854
-179	-69	-0.17872359590612386
-179	-68	-0.1828287545407512
-179	-67	-0.18520347089239214
-179	-66	-0.18568451696309002
-179	-65	-0.18411433746000344
-179	-64	-0.18034181798688995
-179	-63	-0.17422303354982824
-179	-62	-0.1656219738573091
-179	-61	-0.15441124197577466
-179	-60	-0.1404727229990515
-179	-59	-0.12369821950348948
-179	-58	-0.10399005068956835
-179	-57	-0.08126161225465983
-179	-56	-0.05543789420002279
-179	-55	-0.026455953947141706
-179	-54	0.0057346576763854604
-179	-53	0.04117151982401794
-179	-52	0.07987901642462009
-179	-51	0.12186806419919101
-179	-50	0.1671358954870269
-179	-49	0.215665897231671
-179	-48	0.2674275072332367
-179	-47	0.3223761685235333
-179	-46	0.3804533424654303
-179	-45	0.4415865809188573
-179	-44	0.5056896575542315
-179	-43	0.572662758130983
-179	-42	0.642392729295407
-179	-41	0.7147533851896958
-179	-40	0.7896058709036292
-179	-39	0.8667990815436041
-179	-38	0.9461701354412215
-179	-37	1.0275448997771863
-179	-36	1.1107385666564624
-179	-35	1.195556277439054
-179	-34	1.2817937929081957
-179	-33	1.3692382066453046
-179	-32	1.4576686987799305
-179	-31	1.5468573270936887
-179	-30	1.6365698522812377
-179	-29	1.7265665940089647
-179	-28	1.816603314264639
-179	-27	1.9064321243588596
-179	-26	1.995802411823012
-179	-25	2.0844617833487
-179	-24	2.172157019830912
-179	-23	2.2586350395120958
-179	-22	2.329264189678977
-179	-21	2.343688015953249
-179	-20	2.3569953023389707
-179	-19	2.3692349803483688
-179	-18	2.380456965840206
-179	-17	2.3907117291048934
-179	-16	2.400049868540612
-179	-15	2.4085216904844566
-179	-14	2.416176797714579
-179	-13	2.4230636890778006
-179	-12	2.4292293726223453
-179	-11	2.434718994527791
-179	-10	2.4395754860244656
-179	-9	2.44383923038288
-179	-8	2.4475477519309834
-179	-7	2.450735428923836
-179	-6	2.4534332319472143
-179	-5	2.4556684893847316
-179	-4	2.4574646813178607
-179	-3	2.4588412630608114
-179	-2	2.4598135193583364
-179	-1	2.460392450095166
-179	0	2.4605846881819566
-179	1	2.460392450095166
-179	2	2.4598135193583364
-179	3	2.4588412630608114
-179	4	2.4574646813178607
-179	5	2.455668489384731
-179	6	2.4534332319472143
