362
1    -1.27737    2172.342    0.171675
1    -2.06274    2172.355    0.130057
1    -1.73953    2172.464    0.168751
1    -0.90423    2174.827    0.0595591
1    -1.72528    2171.804    0.156771
1    -1.85562    2172.458    0.129458
1    -1.31913    2171.868    0.151178
1    -1.20907    2174.336    0.0848631
1    -0.323686    2177.274    0.194208
1    -0.419108    2177.583    0.267324
1    0.160705    2176.395    0.192185
1    -0.0291146    2178.437    0.180769
1    -0.259518    2177.448    0.289536
1    -0.257989    2176.992    0.310422
1    0.0965988    2177.796    0.303913
1    0.42909    2178.135    0.230321
1    -0.0238959    2176.974    0.200744
1    -0.0750517    2177.715    0.234063
1    0.207324    2178.111    0.257212
1    -0.764357    2177.570    0.228582
1    0.179595    2177.940    0.270319
1    -0.639316    2177.620    0.252143
1    -0.115097    2178.218    0.263691
1    -0.00606111    2177.607    0.250807
1    -0.0209332    2178.213    0.259272
1    -0.332116    2178.542    0.191569
1    0.840134    2178.067    0.255758
1    -0.0524651    2178.369    0.27194
1    -0.233374    2178.051    0.274274
1    0.11054    2178.009    0.304778
1    2.65344    2180.763    0.29467
1    -1.81266    2177.724    0.0073262
1    1.47892    2179.787    0.169987
1    1.06397    2172.891    -0.0221917
1    0.792681    2177.912    0.193529
1    -0.0450127    2174.669    -0.0236875
1    -0.667363    2174.506    0.183658
1    -0.847411    2174.385    0.159775
1    -3.00549    2181.240    0.339216
1    1.62814    2179.231    0.269832
1    0.127733    2180.060    0.0134602
1    -0.512554    2172.484    0.182066
1    -1.82988    2178.701    0.477393
1    -1.17408    2172.985    0.202802
1    -0.525586    2174.556    0.18148
1    -0.519871    2172.604    0.187973
1    -1.83022    2173.320    0.477484
1    -1.04436    2175.225    0.230966
1    -0.520587    2173.909    0.165199
1    -0.924515    2174.649    0.237408
1    -0.809619    2174.730    0.230308
1    0.358183    2178.793    0.265161
1    -0.595279    2175.008    0.180558
1    -0.732717    2175.117    0.197372
1    -1.14054    2175.129    0.166498
1    -0.694952    2174.211    0.215177
1    -0.878846    2175.037    0.227164
1    -0.851688    2174.630    0.198507
1    -1.27875    2172.768    0.191726
1    -1.40101    2173.625    0.250129
1    -1.79295    2174.440    -0.0015685
1    -0.662208    2183.861    0.186851
1    -0.581059    2183.955    0.167981
1    -2.44415    2180.150    -0.0292562
1    -1.14713    2183.212    0.134924
1    -1.58951    2183.033    0.182984
1    -1.24486    2184.461    0.214354
1    -1.82948    2183.467    0.137008
1    -2.08121    2177.645    -0.133422
1    -0.372332    2183.164    0.209018
1    -0.814257    2183.726    0.212552
1    -2.34426    2182.172    0.224082
1    -2.32932    2180.333    0.16492
1    -0.498753    2183.935    0.161317
1    -0.902686    2181.845    0.172759
1    -0.544002    2182.815    0.163655
1    -3.2004    2184.418    0.091973
1    -3.01862    2180.765    0.225358
1    -1.69478    2173.078    0.20607
1    -2.19613    2175.758    -0.0998869
1    -2.7217    2180.288    -0.0653373
1    -1.88451    2180.255    0.178271
1    -2.73602    2180.709    -0.0338127
1    -2.84092    2180.952    -0.00960598
1    -2.54516    2180.604    -0.0202849
1    -5.40822    2181.044    -0.0280427
1    -0.279791    2172.653    -0.0047757
1    -3.20625    2180.151    -0.0485202
1    -2.82804    2180.612    -0.0424294
1    -3.11403    2180.189    -0.0244112
1    -3.5878    2180.638    -0.0156483
1    -1.69235    2180.721    0.200385
1    -0.288699    2174.511    0.203123
1    -0.455264    2175.893    0.231698
1    -0.0594618    2173.582    0.155287
1    -1.26417    2179.517    0.273238
1    -0.888644    2176.739    0.248924
1    -0.155662    2175.488    0.273493
1    -0.456809    2170.623    0.107151
1    0.0575512    2173.500    0.155058
1    0.0693545    2173.361    0.120023
1    -0.352955    2174.347    0.184837
1    -0.0087024    2171.289    0.0786032
1    -3.24708    2180.624    0.0621314
1    1.74669    2175.242    -0.295037
1    0.438683    2174.158    0.502387
1    -3.27481    2180.642    0.421686
1    -0.309091    2174.163    -0.342883
1    -0.988576    2185.034    -0.0201921
1    -1.65526    2183.031    0.0543207
1    -0.417583    2177.644    0.190244
1    2.2454    2179.953    0.00851776
1    -0.621734    2185.061    -0.0317817
1    -3.07935    2181.242    0.342334
1    -2.91652    2177.158    0.16067
1    -2.73147    2175.700    0.215575
1    -0.892882    2178.783    0.200474
1    -1.09469    2181.261    0.188751
1    -2.89151    2176.430    0.108076
1    -2.56647    2172.950    0.111958
1    -2.86358    2175.544    0.275407
1    -1.85775    2182.172    0.206627
1    -0.941457    2181.456    0.20686
1    -1.92346    2175.837    0.361183
1    -0.859565    2182.010    0.242889
1    -0.683219    2181.494    0.214473
1    -1.16156    2181.384    0.222918
1    -1.041    2181.588    0.222707
1    -3.59603    2181.076    0.31275
1    -1.06056    2182.761    0.2286
1    -3.14519    2181.081    0.22555
1    -0.94305    2181.439    0.217688
1    -2.93185    2176.927    0.139596
1    -0.993901    2180.809    0.160232
