362
4.4348764
126 362.932 3479.5 37.344 74.563
102 284.504 3479.5 -7.511 5.364
78 206.077 3479.5 -41.228 -75.806
54 127.649 3479.5 -7.683 -157.126
30 49.221 3479.5 37.258 133.787
29 49.175 3479.5 37.273 133.732
3.790202
29 26.129 3479.5 41.227 104.263
4.446
127 363.456 3479.5 37.710 75.097
126 363.171 3479.5 37.603 74.763
102 284.743 3479.5 -9.894 7.802
78 206.316 3479.5 -42.775 -75.534
54 127.888 3479.5 -5.776 -155.100
30 49.461 3479.5 39.698 135.144
29 49.175 3479.5 39.784 134.790
3.8071418
29 26.367 3479.5 42.778 104.535
4.4447403
125 362.309 3479.5 37.115 73.835
101 283.869 3479.5 -7.429 4.450
77 205.428 3479.5 -40.937 -76.667
53 126.988 3479.5 -7.660 -157.983
29 48.547 3479.5 37.000 132.781
3.7420335
29 25.484 3479.5 40.937 103.407
4.446
127 364.845 3479.5 38.069 76.805
126 363.865 3479.5 37.743 75.634
102 285.438 3479.5 -8.054 7.088
78 207.010 3479.5 -41.938 -74.561
54 128.583 3479.5 -7.356 -155.591
30 50.155 3479.5 38.094 135.400
29 49.175 3479.5 38.408 134.218
3.8535185
29 27.058 3479.5 41.938 105.502
4.446
127 363.245 3479.5 37.767 74.775
126 363.065 3479.5 37.691 74.568
102 284.638 3479.5 -11.842 9.467
78 206.210 3479.5 -43.926 -75.793
54 127.783 3479.5 -4.194 -153.750
30 49.355 3479.5 41.636 135.781
29 49.175 3479.5 41.686 135.550
3.800099
29 26.262 3479.5 43.931 104.278
4.4454226
125 362.720 3479.5 37.632 74.119
101 284.292 3479.5 -13.528 10.607
77 205.863 3479.5 -44.784 -76.418
53 127.435 3479.5 -2.790 -152.852
29 49.006 3479.5 43.228 135.898
3.7742937
29 25.917 3479.5 44.791 103.656
4.446
127 363.793 3479.5 37.750 75.533
126 363.339 3479.5 37.591 74.996
102 284.911 3479.5 -8.779 7.024
78 206.484 3479.5 -42.164 -75.275
54 128.056 3479.5 -6.701 -155.714
30 49.629 3479.5 38.641 134.928
29 49.175 3479.5 38.783 134.376
3.8183706
29 26.534 3479.5 42.165 104.792
4.446
127 364.342 3479.5 37.723 76.278
126 363.614 3479.5 37.508 75.399
102 285.186 3479.5 -6.394 5.306
78 206.759 3479.5 -40.810 -74.910
54 128.331 3479.5 -8.676 -157.073
30 49.903 3479.5 36.372 134.298
29 49.175 3479.5 36.619 133.445
3.836775
29 26.807 3479.5 40.809 105.154
4.445403
125 362.707 3479.5 37.271 74.296
101 284.279 3479.5 -7.651 5.185
77 205.850 3479.5 -41.224 -76.108
53 127.421 3479.5 -7.541 -157.305
29 48.992 3479.5 37.326 133.512
3.7733319
29 25.904 3479.5 41.224 103.964
4.446
127 363.664 3479.5 37.584 75.435
126 363.275 3479.5 37.460 74.970
102 284.847 3479.5 -7.358 5.687
78 206.420 3479.5 -41.268 -75.350
54 127.992 3479.5 -7.850 -156.813
30 49.564 3479.5 37.214 134.224
29 49.175 3479.5 37.342 133.762
3.8141184
29 26.470 3479.5 41.268 104.717
4.446
127 364.302 3479.5 38.385 75.886
126 363.594 3479.5 38.062 75.083
102 285.166 3479.5 -13.334 11.662
78 206.739 3479.5 -45.157 -75.240
54 128.311 3479.5 -3.087 -151.903
30 49.883 3479.5 43.428 137.224
29 49.175 3479.5 43.615 136.282
3.8354461
29 26.787 3479.5 45.164 104.829
4.446
127 363.436 3479.5 37.603 75.121
126 363.161 3479.5 37.507 74.795
102 284.733 3479.5 -8.618 6.640
78 206.305 3479.5 -41.989 -75.510
54 127.878 3479.5 -6.809 -156.051
30 49.450 3479.5 38.420 134.593
29 49.175 3479.5 38.506 134.260
3.8064773
29 26.357 3479.5 41.990 104.558
4.446
127 364.023 3479.5 37.769 75.834
126 363.454 3479.5 37.579 75.157
102 285.027 3479.5 -8.032 6.516
78 206.599 3479.5 -41.753 -75.111
54 128.171 3479.5 -7.322 -156.112
30 49.744 3479.5 37.936 134.779
29 49.175 3479.5 38.119 134.095
3.826078
29 26.649 3479.5 41.753 104.955
4.446
127 363.513 3479.5 37.688 75.185
126 363.199 3479.5 37.573 74.816
102 284.772 3479.5 -9.320 7.320
78 206.344 3479.5 -42.435 -75.476
54 127.916 3479.5 -6.245 -155.491
30 49.489 3479.5 39.132 134.947
29 49.175 3479.5 39.229 134.562
3.8090687
29 26.395 3479.5 42.437 104.593
4.446
127 364.479 3479.5 37.965 76.359
126 363.682 3479.5 37.694 75.410
102 285.254 3479.5 -8.337 7.092
78 206.827 3479.5 -42.037 -74.810
54 128.399 3479.5 -7.104 -155.613
30 49.972 3479.5 38.316 135.250
29 49.175 3479.5 38.569 134.286
3.8413596
29 26.875 3479.5 42.038 105.256
4.446
127 363.487 3479.5 37.874 74.820
126 363.183 3479.5 37.749 74.469
102 284.755 3479.5 -11.368 8.953
78 206.327 3479.5 -43.731 -75.835
54 127.900 3479.5 -4.603 -154.210
30 49.472 3479.5 41.230 135.554
29 49.168 3479.5 41.317 135.166
3.8084042
29 26.379 3479.5 43.736 104.236
4.446
127 364.465 3479.5 38.037 76.074
126 363.672 3479.5 37.759 75.133
102 285.244 3479.5 -8.744 7.210
78 206.816 3479.5 -42.326 -75.064
54 128.389 3479.5 -6.784 -155.572
30 49.961 3479.5 38.752 135.193
29 49.168 3479.5 39.001 134.226
3.8410938
29 26.865 3479.5 42.327 105.003
4.446
127 365.019 3479.5 38.167 76.763
126 363.949 3479.5 37.810 75.483
102 285.521 3479.5 -8.034 6.949
78 207.094 3479.5 -41.999 -74.683
54 128.666 3479.5 -7.394 -155.745
30 50.238 3479.5 38.133 135.297
29 49.168 3479.5 38.477 134.005
3.8595648
29 27.141 3479.5 42.000 105.381
4.446
127 364.225 3479.5 38.160 75.683
126 363.552 3479.5 37.890 74.901
102 285.124 3479.5 -10.983 9.103
78 206.696 3479.5 -43.676 -75.317
54 128.269 3479.5 -4.965 -154.046
30 49.841 3479.5 40.985 135.967
29 49.168 3479.5 41.180 135.112
3.8330543
29 26.746 3479.5 43.680 104.751
4.446
127 364.726 3479.5 38.339 76.279
126 363.802 3479.5 37.976 75.200
102 285.375 3479.5 -10.638 9.126
78 206.947 3479.5 -43.582 -74.961
54 128.519 3479.5 -5.278 -153.997
30 50.092 3479.5 40.729 136.209
29 49.168 3479.5 41.001 135.041
3.8497977
29 26.995 3479.5 43.585 105.105
4.446
127 364.198 3479.5 37.866 75.792
126 363.538 3479.5 37.646 75.005
102 285.110 3479.5 -8.012 6.378
78 206.683 3479.5 -41.813 -75.233
54 128.255 3479.5 -7.361 -156.267
30 49.828 3479.5 37.974 134.675
29 49.168 3479.5 38.186 133.882
3.8321242
29 26.732 3479.5 41.814 104.834
4.446
127 364.130 3479.5 38.096 75.587
126 363.504 3479.5 37.848 74.858
102 285.077 3479.5 -10.737 8.807
78 206.649 3479.5 -43.497 -75.365
54 128.222 3479.5 -5.156 -154.293
30 49.794 3479.5 40.713 135.790
29 49.168 3479.5 40.896 134.999
3.829865
29 26.699 3479.5 43.501 104.703
4.446
128 367.105 3479.5 -1.014 147.457
127 368.723 3479.5 -0.341 145.986
126 365.487 3479.5 -1.687 148.929
102 287.059 3479.5 -24.392 -133.018
78 208.632 3479.5 -7.831 -52.223
54 130.204 3479.5 20.997 22.131
30 51.776 3479.5 16.261 105.708
29 50.159 3479.5 15.735 107.299
28 48.541 3479.5 15.198 108.883
3.9905233
28 28.705 3479.5 7.860 127.709
4.446
124 362.741 3479.5 26.256 138.634
123 362.303 3479.5 26.691 138.683
99 283.876 3479.5 73.958 -61.931
75 205.448 3479.5 -3.646 -43.559
51 127.021 3479.5 -80.601 -11.328
27 48.593 3479.5 -19.404 134.318
26 48.156 3479.5 -18.969 134.361
3.8118591
26 25.581 3479.5 3.514 136.429
4.446
126 365.225 3479.5 29.060 132.968
125 366.345 3479.5 29.042 131.688
124 364.106 3479.5 29.066 134.249
100 285.678 3479.5 5.579 -145.905
76 207.250 3479.5 -26.539 -71.813
52 128.823 3479.5 -16.051 13.044
28 50.395 3479.5 19.626 84.126
27 49.275 3479.5 20.040 85.232
26 48.156 3479.5 20.447 86.344
3.9311452
26 27.359 3479.5 26.516 108.069
4.4371305
122 359.636 3479.5 29.148 139.316
98 280.939 3479.5 28.842 -127.765
74 202.242 3479.5 -17.336 -61.738
50 123.545 3479.5 -36.813 26.952
26 44.849 3479.5 3.616 99.938
3.5578978
26 22.424 3479.5 17.230 118.106
4.446
124 363.041 3479.5 30.599 135.975
123 362.454 3479.5 30.292 136.556
99 284.026 3479.5 -20.033 -160.850
75 205.598 3479.5 -39.929 -69.317
51 127.171 3479.5 4.879 1.171
27 48.743 3479.5 42.529 79.931
26 48.156 3479.5 42.567 80.727
3.8219585
26 25.729 3479.5 39.966 110.520
4.4427104
126 361.555 3479.5 16.264 -62.613
102 283.018 3479.5 -36.256 -0.691
78 204.481 3479.5 -31.005 98.123
54 125.944 3479.5 22.747 157.898
30 47.406 3479.5 41.975 -107.092
3.6533134
30 24.522 3479.5 31.030 -81.916
4.44237
126 361.313 3479.5 4.951 -76.464
102 282.764 3479.5 -53.372 -13.241
78 204.215 3479.5 -23.888 90.162
54 125.666 3479.5 39.921 139.340
30 47.117 3479.5 41.282 -107.695
3.644193
30 24.273 3479.5 23.936 -89.876
4.442002
126 361.325 3479.5 5.041 -76.509
102 282.766 3479.5 -53.323 -13.370
78 204.206 3479.5 -23.956 90.116
54 125.647 3479.5 39.862 139.290
30 47.088 3479.5 41.323 -107.751
3.63833
30 24.258 3479.5 23.998 -89.917
4.446
125 367.162 3479.5 49.472 124.360
124 369.063 3479.5 50.969 122.531
123 365.262 3479.5 47.947 126.079
99 286.834 3479.5 -22.448 164.633
75 208.407 3479.5 -63.601 -85.238
51 129.979 3479.5 1.287 -25.012
27 51.551 3479.5 64.788 39.943
26 49.651 3479.5 65.453 44.176
25 47.750 3479.5 65.994 48.609
4.0200663
25 28.519 3479.5 63.653 94.536
4.446
128 366.478 3479.5 -2.290 145.059
127 364.806 3479.5 -3.034 146.558
103 286.379 3479.5 -26.445 -134.862
79 207.951 3479.5 -7.224 -54.232
55 129.523 3479.5 23.259 19.831
31 51.096 3479.5 16.510 104.073
30 49.424 3479.5 15.903 105.695
3.9008918
30 27.978 3479.5 7.236 125.744
4.446
129 366.550 3479.5 39.358 63.750
128 367.789 3479.5 39.839 62.268
127 365.311 3479.5 38.859 65.211
103 286.883 3479.5 -10.792 130.639
79 208.456 3479.5 -44.630 -145.030
55 130.028 3479.5 -5.430 -65.944
31 51.600 3479.5 41.649 3.311
30 50.361 3479.5 42.024 4.896
29 49.122 3479.5 42.377 6.499
3.9490123
29 28.499 3479.5 44.633 34.909
4.4351454
124 359.976 3479.5 46.820 145.456
100 281.223 3479.5 -3.643 -145.244
76 202.471 3479.5 -48.938 -68.215
52 123.719 3479.5 -13.333 19.886
28 44.967 3479.5 41.609 81.293
3.5398333
28 22.601 3479.5 48.921 111.589
4.446
126 364.807 3479.5 49.674 139.599
125 363.581 3479.5 48.976 141.147
101 285.153 3479.5 -12.698 -163.762
77 206.725 3479.5 -57.419 -75.440
53 128.298 3479.5 -6.792 3.677
29 49.870 3479.5 52.672 64.379
28 48.644 3479.5 53.232 66.191
3.8674715
28 26.810 3479.5 57.427 104.403
4.4373293
124 360.138 3479.5 46.910 145.260
100 281.446 3479.5 -14.836 -160.198
76 202.755 3479.5 -56.171 -68.429
52 124.063 3479.5 -3.999 7.165
28 45.372 3479.5 53.452 72.053
3.565001
28 22.882 3479.5 56.193 111.347
4.442646
124 360.778 3479.5 47.082 144.344
100 282.237 3479.5 -3.903 -147.112
76 203.695 3479.5 -49.409 -70.198
52 125.154 3479.5 -13.512 17.879
28 46.613 3479.5 41.801 78.608
3.6443558
28 23.812 3479.5 49.394 109.625
4.4356728
124 360.013 3479.5 46.836 145.407
100 281.276 3479.5 -15.349 -160.660
76 202.539 3479.5 -56.387 -67.963
52 123.802 3479.5 -3.476 6.842
28 45.065 3479.5 54.009 72.223
3.5457964
28 22.668 3479.5 56.411 111.808
4.4387712
124 360.258 3479.5 46.738 145.069
100 281.603 3479.5 22.323 -117.693
76 202.949 3479.5 -35.365 -61.211
52 124.294 3479.5 -37.412 42.626
28 45.640 3479.5 19.862 99.967
3.5822763
28 23.073 3479.5 35.288 118.669
4.443424
124 361.113 3479.5 47.250 143.911
100 282.618 3479.5 -5.724 -149.902
76 204.124 3479.5 -50.724 -71.093
52 125.629 3479.5 -12.068 15.423
28 47.135 3479.5 43.686 76.327
3.6796975
28 24.235 3479.5 50.714 108.731
4.440764
124 360.491 3479.5 46.991 144.745
100 281.894 3479.5 -4.308 -147.060
76 203.298 3479.5 -49.548 -69.608
52 124.702 3479.5 -13.049 18.043
28 46.105 3479.5 42.196 79.090
3.6117015
28 23.418 3479.5 49.534 110.208
4.442755
124 360.822 3479.5 47.134 144.303
100 282.288 3479.5 -5.614 -149.245
76 203.754 3479.5 -50.519 -70.479
52 125.220 3479.5 -12.066 16.068
28 46.685 3479.5 43.530 77.159
3.6491604
28 23.870 3479.5 50.508 109.340
4.4428487
124 360.862 3479.5 47.137 144.243
100 282.333 3479.5 -5.072 -148.659
76 203.805 3479.5 -50.188 -70.510
52 125.277 3479.5 -12.541 16.547
28 46.749 3479.5 42.982 77.481
3.6534762
28 23.920 3479.5 50.176 109.311
4.446
126 364.967 3479.5 47.778 138.229
125 363.661 3479.5 47.572 140.145
101 285.233 3479.5 2.052 -144.826
77 206.806 3479.5 -46.366 -74.002
53 128.378 3479.5 -19.038 19.115
29 49.950 3479.5 36.362 77.946
28 48.644 3479.5 37.092 79.298
3.8727868
28 26.890 3479.5 46.343 105.881
4.4431725
124 361.000 3479.5 47.163 144.041
100 282.491 3479.5 -4.101 -147.742
76 203.983 3479.5 -49.622 -70.686
52 125.474 3479.5 -13.416 17.269
28 46.966 3479.5 42.016 77.892
3.6680527
28 24.096 3479.5 49.607 109.141
4.4433002
124 361.056 3479.5 47.169 143.956
100 282.555 3479.5 -3.595 -147.241
76 204.054 3479.5 -49.320 -70.734
52 125.552 3479.5 -13.866 17.671
28 47.051 3479.5 41.515 78.152
3.6739159
28 24.166 3479.5 49.304 109.095
4.443314
124 361.063 3479.5 47.158 143.941
100 282.562 3479.5 -3.126 -146.700
76 204.061 3479.5 -49.023 -70.680
52 125.561 3479.5 -14.270 18.124
28 47.060 3479.5 41.048 78.505
3.6745675
28 24.174 3479.5 49.006 109.151
4.4416485
124 360.620 3479.5 47.060 144.579
100 282.051 3479.5 -5.786 -149.080
76 203.481 3479.5 -50.536 -70.051
52 124.912 3479.5 -11.840 16.283
28 46.342 3479.5 43.685 77.582
3.6267664
28 23.600 3479.5 50.526 109.763
4.443207
124 361.015 3479.5 47.199 144.037
100 282.508 3479.5 -5.276 -149.181
76 204.002 3479.5 -50.387 -70.850
52 125.495 3479.5 -12.418 16.058
28 46.988 3479.5 43.209 76.928
3.6696
28 24.115 3479.5 50.375 108.973
4.442733
124 360.813 3479.5 47.143 144.323
100 282.277 3479.5 -6.194 -149.938
76 203.742 3479.5 -50.890 -70.508
52 125.206 3479.5 -11.569 15.489
28 46.670 3479.5 44.124 76.727
3.6482646
28 23.857 3479.5 50.881 109.309
4.436388
124 360.065 3479.5 46.866 145.345
100 281.348 3479.5 -14.549 -159.591
76 202.631 3479.5 -55.900 -68.286
52 123.914 3479.5 -4.176 7.705
28 45.197 3479.5 53.088 72.627
3.5540395
28 22.759 3479.5 55.921 111.488
4.4399314
124 360.375 3479.5 47.053 144.983
100 281.752 3479.5 -14.755 -160.633
76 203.128 3479.5 -56.352 -69.055
52 124.505 3479.5 -4.228 6.710
28 45.881 3479.5 53.453 71.122
3.5976136
28 23.251 3479.5 56.372 110.727
4.4426374
121 359.477 3479.5 -7.537 123.426
97 280.935 3479.5 -81.606 -175.002
73 202.393 3479.5 -15.182 -59.603
49 123.851 3479.5 62.281 -43.134
25 45.309 3479.5 37.850 116.592
3.6329553
25 22.647 3479.5 15.434 120.361
4.446
129 370.803 3479.5 1.649 116.895
128 372.753 3479.5 3.214 115.731
127 374.703 3479.5 4.778 114.563
126 376.653 3479.5 6.340 113.391
125 368.853 3479.5 0.083 118.057
101 290.426 3479.5 -51.865 -171.012
77 211.998 3479.5 -18.483 -76.237
53 133.570 3479.5 41.251 -21.302
29 55.143 3479.5 35.561 86.095
28 53.193 3479.5 34.221 87.821
27 51.243 3479.5 32.857 89.494
26 49.293 3479.5 31.472 91.115
25 47.343 3479.5 30.067 92.689
4.202593
25 32.076 3479.5 18.544 103.711
4.446
129 371.047 3479.5 1.759 116.634
128 373.046 3479.5 3.348 115.420
127 375.045 3479.5 4.935 114.202
126 377.044 3479.5 6.520 112.979
125 369.049 3479.5 0.169 117.846
101 290.621 3479.5 -51.136 -171.021
77 212.194 3479.5 -18.382 -76.693
53 133.766 3479.5 40.701 -21.073
29 55.338 3479.5 35.239 85.407
28 53.340 3479.5 33.886 87.194
27 51.341 3479.5 32.508 88.924
26 49.342 3479.5 31.107 90.602
25 47.343 3479.5 29.685 92.230
4.209745
25 32.270 3479.5 18.441 103.256
4.446
125 364.995 3479.5 -2.029 123.109
124 366.308 3479.5 -0.718 123.044
123 363.681 3479.5 -3.341 123.174
99 285.253 3479.5 -81.303 141.861
75 206.826 3479.5 -19.774 -58.010
51 128.398 3479.5 58.514 -52.363
27 49.971 3479.5 42.879 120.378
26 48.657 3479.5 41.568 120.496
25 47.343 3479.5 40.258 120.610
3.9509537
25 26.984 3479.5 19.932 121.981
4.446
129 369.282 3479.5 0.417 117.788
128 370.928 3479.5 1.737 116.805
127 372.573 3479.5 3.057 115.820
126 374.219 3479.5 4.375 114.833
125 367.636 3479.5 -0.903 118.770
101 289.209 3479.5 -52.075 -169.060
77 210.781 3479.5 -17.502 -75.479
53 132.354 3479.5 41.925 -19.943
29 53.926 3479.5 34.667 87.109
28 52.280 3479.5 33.527 88.542
27 50.635 3479.5 32.371 89.938
26 48.989 3479.5 31.200 91.298
25 47.343 3479.5 30.015 92.625
4.1537867
25 30.875 3479.5 17.575 104.459
4.446
129 368.906 3479.5 0.273 118.230
128 370.476 3479.5 1.560 117.330
127 372.046 3479.5 2.846 116.429
126 373.617 3479.5 4.132 115.526
125 367.335 3479.5 -1.014 119.130
101 288.908 3479.5 -53.740 -169.236
77 210.480 3479.5 -17.807 -74.553
53 132.053 3479.5 43.129 -20.680
29 53.625 3479.5 35.457 88.568
28 52.055 3479.5 34.333 89.906
27 50.484 3479.5 33.196 91.208
26 48.914 3479.5 32.044 92.476
25 47.343 3479.5 30.881 93.712
4.1406302
25 30.578 3479.5 17.885 105.385
4.446
131 372.065 3479.5 3.593 117.605
130 373.900 3479.5 5.207 116.728
129 375.735 3479.5 6.819 115.847
128 377.570 3479.5 8.430 114.959
127 379.406 3479.5 10.039 114.065
126 370.230 3479.5 1.979 118.479
102 291.802 3479.5 -58.707 -177.835
78 213.374 3479.5 -22.171 -73.158
54 134.947 3479.5 44.678 -28.198
30 56.519 3479.5 41.260 91.286
29 54.684 3479.5 39.828 92.796
28 52.849 3479.5 38.376 94.243
27 51.014 3479.5 36.908 95.634
26 49.179 3479.5 35.424 96.971
25 47.343 3479.5 33.926 98.260
4.2504244
25 33.438 3479.5 22.225 106.807
4.446
129 369.847 3479.5 1.519 118.438
128 371.606 3479.5 3.044 117.562
127 373.365 3479.5 4.568 116.683
126 375.123 3479.5 6.092 115.800
125 368.089 3479.5 -0.007 119.313
101 289.661 3479.5 -58.198 -173.050
77 211.233 3479.5 -19.929 -72.691
53 132.806 3479.5 45.490 -25.006
29 54.378 3479.5 38.827 91.824
28 52.620 3479.5 37.465 93.239
27 50.861 3479.5 36.087 94.603
26 49.102 3479.5 34.693 95.920
25 47.343 3479.5 33.287 97.193
4.1724577
25 31.322 3479.5 20.004 107.259
4.446
123 361.873 3479.5 -5.154 123.543
122 361.464 3479.5 -5.562 123.502
98 283.036 3479.5 -81.791 80.950
74 204.608 3479.5 -17.469 -54.170
50 126.181 3479.5 60.379 -65.932
26 47.753 3479.5 40.464 128.875
25 47.343 3479.5 40.057 128.806
3.805348
25 24.811 3479.5 17.670 125.852
4.446
129 369.179 3479.5 0.149 117.608
128 370.804 3479.5 1.419 116.595
127 372.429 3479.5 2.690 115.581
126 374.054 3479.5 3.959 114.565
125 367.554 3479.5 -1.122 118.621
101 289.126 3479.5 -50.337 -168.281
77 210.699 3479.5 -16.815 -76.210
53 132.271 3479.5 40.825 -18.759
29 53.843 3479.5 33.475 85.924
28 52.218 3479.5 32.387 87.361
27 50.593 3479.5 31.282 88.765
26 48.968 3479.5 30.163 90.135
25 47.343 3479.5 29.030 91.475
4.150163
25 30.794 3479.5 16.887 103.726
4.446
129 370.461 3479.5 1.410 117.147
128 372.342 3479.5 2.927 116.033
127 374.224 3479.5 4.442 114.916
126 376.105 3479.5 5.956 113.795
125 368.579 3479.5 -0.108 118.259
101 290.152 3479.5 -52.236 -170.715
77 211.724 3479.5 -18.379 -75.913
53 133.297 3479.5 41.609 -21.208
29 54.869 3479.5 35.571 86.568
28 52.988 3479.5 34.267 88.222
27 51.106 3479.5 32.942 89.826
26 49.225 3479.5 31.597 91.382
25 47.343 3479.5 30.234 92.893
4.1922903
25 31.806 3479.5 18.443 104.033
4.446
127 367.712 3479.5 0.470 121.508
126 369.376 3479.5 2.086 121.111
125 371.041 3479.5 3.702 120.713
124 366.047 3479.5 -1.147 121.905
100 287.620 3479.5 -72.782 174.081
76 209.192 3479.5 -21.298 -63.873
52 130.764 3479.5 54.043 -38.576
28 52.337 3479.5 43.471 108.153
27 50.672 3479.5 41.896 108.888
26 49.008 3479.5 40.318 109.588
25 47.343 3479.5 38.735 110.256
4.0804825
25 29.309 3479.5 21.411 116.094
4.446
125 365.276 3479.5 -1.878 122.162
124 366.683 3479.5 -0.507 121.845
123 363.869 3479.5 -3.249 122.479
99 285.441 3479.5 -74.647 178.966
75 207.013 3479.5 -19.282 -62.905
51 128.586 3479.5 56.287 -38.027
27 50.158 3479.5 41.602 109.899
26 48.751 3479.5 40.258 110.453
25 47.343 3479.5 38.912 110.987
3.9618597
25 27.168 3479.5 19.431 117.056
4.446
129 370.994 3479.5 1.816 116.799
128 372.982 3479.5 3.414 115.615
127 374.970 3479.5 5.011 114.428
126 376.958 3479.5 6.606 113.235
125 369.006 3479.5 0.217 117.981
101 290.579 3479.5 -51.933 -171.300
77 212.151 3479.5 -18.642 -76.286
53 133.723 3479.5 41.227 -21.533
29 55.296 3479.5 35.738 86.040
28 53.308 3479.5 34.370 87.803
27 51.320 3479.5 32.978 89.508
26 49.332 3479.5 31.563 91.160
25 47.343 3479.5 30.128 92.763
4.2081556
25 32.228 3479.5 18.702 103.663
4.446
127 367.133 3479.5 -0.780 119.888
126 368.652 3479.5 0.550 119.153
125 370.172 3479.5 1.880 118.418
124 365.613 3479.5 -2.110 120.623
100 287.185 3479.5 -59.781 -168.984
76 208.758 3479.5 -18.051 -70.918
52 130.330 3479.5 47.713 -23.133
28 51.902 3479.5 37.350 94.516
27 50.383 3479.5 36.138 95.660
26 48.863 3479.5 34.916 96.770
25 47.343 3479.5 33.684 97.847
4.0587187
25 28.882 3479.5 18.158 109.016
4.446
127 368.964 3479.5 0.232 118.072
126 370.942 3479.5 1.833 116.911
125 372.920 3479.5 3.434 115.748
124 366.987 3479.5 -1.369 119.232
100 288.559 3479.5 -52.919 -168.296
76 210.131 3479.5 -17.228 -74.743
52 131.704 3479.5 42.762 -19.692
28 53.276 3479.5 34.652 88.189
27 51.299 3479.5 33.254 89.875
26 49.321 3479.5 31.834 91.508
25 47.343 3479.5 30.394 93.092
4.125317
25 30.235 3479.5 17.310 105.190
4.446
131 371.935 3479.5 4.898 124.018
130 373.748 3479.5 6.709 124.120
129 375.562 3479.5 8.520 124.222
128 377.375 3479.5 10.330 124.324
127 379.189 3479.5 12.141 124.428
126 370.121 3479.5 3.088 123.918
102 291.694 3479.5 -75.005 111.835
78 213.266 3479.5 -26.194 -54.694
54 134.838 3479.5 52.078 -60.322
30 56.411 3479.5 49.280 127.430
29 54.597 3479.5 47.473 127.203
28 52.784 3479.5 45.665 126.991
27 50.970 3479.5 43.857 126.792
26 49.157 3479.5 42.049 126.605
25 47.343 3479.5 40.241 126.429
4.247072
25 33.330 3479.5 26.258 125.310
4.446
128 367.213 3479.5 -38.724 179.724
127 368.830 3479.5 -40.341 179.724
126 365.596 3479.5 -37.107 179.724
102 287.168 3479.5 41.321 179.730
78 208.741 3479.5 60.252 -0.279
54 130.313 3479.5 -18.176 -0.272
30 51.885 3479.5 -83.396 179.696
29 50.268 3479.5 -81.779 179.702
28 48.651 3479.5 -80.162 179.706
3.990866
28 28.807 3479.5 -60.318 179.721
4.4377275
124 360.177 3479.5 -31.688 179.706
100 281.496 3479.5 46.699 -172.757
76 202.815 3479.5 54.190 -3.754
52 124.134 3479.5 -24.169 4.491
28 45.453 3479.5 -76.331 163.693
3.5697365
28 22.941 3479.5 -54.314 176.217
4.4440517
124 361.302 3479.5 24.976 140.264
100 282.838 3479.5 74.681 -69.804
76 204.373 3479.5 -2.092 -42.773
52 125.909 3479.5 -78.256 -6.622
28 47.444 3479.5 -20.799 134.282
3.7068136
28 24.491 3479.5 1.974 137.213
4.446
128 366.337 3479.5 31.661 144.263
127 367.701 3479.5 32.807 145.138
126 364.972 3479.5 30.508 143.409
102 286.545 3479.5 -37.782 102.118
78 208.117 3479.5 -48.892 -18.033
54 129.689 3479.5 18.081 -63.998
30 51.262 3479.5 61.400 -163.087
29 49.897 3479.5 60.983 -165.783
28 48.533 3479.5 60.513 -168.405
3.9613457
