386
4.1666937
   32.37  2891.5   329.4      4.84    165.79
  117.77  2891.5   854.3     50.72     77.15
2.3873565
   13.54  2891.5   265.1     -9.71    177.79
  136.65  2891.5   912.5     46.48     49.14
4.288857
   35.13  2891.5   287.6    -43.76    145.13
  117.04  2891.5   797.9    -22.79     44.12
2.0947862
   10.79  2891.5   202.9    -30.62    171.09
  142.40  2891.5   869.4     -4.27     26.21
4.2341413
   33.76  2891.5   289.8    -14.07    148.21
  116.81  2891.5   804.9     34.30     76.99
2.212302
   11.68  2891.5   213.4    -26.73    167.58
  139.65  2891.5   872.0     39.87     49.09
4.224975
   33.51  2891.5   288.7      0.75    173.40
  116.76  2891.5   804.7     79.03    116.76
2.227363
   11.77  2891.5   213.6    -20.70    177.04
  139.25  2891.5   871.2     71.16     21.90
4.279229
   36.20  2891.5   330.3     -1.14    -95.92
  118.31  2891.5   841.4     41.28   -174.38
2.0781114
   11.32  2891.5   244.3    -17.42    -76.79
  143.47  2891.5   911.9     40.13    152.26
4.2762103
   36.56  2891.5   349.5    -51.47    151.06
  118.73  2891.5   860.9    -26.33     38.88
2.0724857
   11.50  2891.5   263.1    -34.37    176.52
  143.83  2891.5   931.1     -5.31     24.52
4.2667665
   36.20  2891.5   345.6    -13.24   -105.66
  118.57  2891.5   857.8     31.21   -178.08
2.0951169
   11.62  2891.5   260.8    -26.01    -83.28
  143.22  2891.5   927.3     36.60    152.82
4.2829757
   36.28  2891.5   328.9     -0.55    -95.33
  118.31  2891.5   839.7     41.83   -174.11
2.0711045
   11.26  2891.5   242.4    -17.10    -76.27
  143.63  2891.5   910.5     40.31    152.14
4.2481403
   35.69  2891.5   348.4      9.91    -79.57
  118.45  2891.5   862.2     75.70   -179.19
2.1344678
   11.91  2891.5   266.6    -13.15    -73.74
  142.24  2891.5   930.4     60.04    128.54
4.241419
   35.48  2891.5   347.5      4.51    -49.77
  118.37  2891.5   861.9     56.40     34.18
2.1495476
   12.01  2891.5   266.8    -14.96    -62.98
  141.85  2891.5   929.5     50.69     73.11
4.244684
   35.52  2891.5   343.8      4.51    -49.82
  118.34  2891.5   857.9     56.43     33.99
2.1438591
   11.94  2891.5   262.7    -15.07    -63.09
  141.97  2891.5   925.8     50.68     73.17
4.2445364
   35.52  2891.5   344.1      4.38    -49.63
  118.35  2891.5   858.2     56.27     34.01
2.1440203
   11.95  2891.5   263.0    -15.16    -62.95
  141.97  2891.5   926.1     50.64     73.13
4.2555437
   35.89  2891.5   346.7      9.73    -79.92
  118.50  2891.5   859.9     75.50   -178.05
2.1188276
   11.79  2891.5   263.7    -13.61    -73.89
  142.63  2891.5   928.5     59.91    128.59
4.2495527
   35.70  2891.5   345.9      4.30    -49.62
  118.43  2891.5   859.6     56.23     33.72
2.13226
   11.88  2891.5   263.9    -15.43    -63.10
  142.28  2891.5   927.8     50.59     73.22
4.142541
   32.10  2891.5   302.0     11.60    -79.59
  117.12  2891.5   825.3     66.20    176.17
2.374589
   13.07  2891.5   236.7     -5.94    -72.20
  136.51  2891.5   884.9     55.34    142.37
4.078651
   31.49  2891.5   330.9     11.19    -60.54
  117.89  2891.5   859.9     63.67     44.27
2.4731004
   14.19  2891.5   271.9     -4.48    -67.90
  135.21  2891.5   914.2     54.54     73.44
4.1992164
   34.23  2891.5   338.7     -4.47    -91.59
  118.06  2891.5   857.1    -25.92   -176.90
2.2344024
   12.54  2891.5   264.4      4.99    -72.05
  139.79  2891.5   921.4    -23.23    159.36
4.1984253
   34.18  2891.5   337.2     -4.65    -91.51
  118.02  2891.5   855.7    -26.04   -176.93
2.2365391
   12.53  2891.5   263.0      4.83    -72.04
  139.72  2891.5   919.9    -23.28    159.36
4.2557173
   35.87  2891.5   345.3      9.81    -79.61
  118.47  2891.5   858.5     75.71   -178.18
2.1191182
   11.78  2891.5   262.4    -13.55    -73.68
  142.61  2891.5   927.2     59.95    128.46
4.2470036
   35.59  2891.5   344.1      4.24    -49.47
  118.37  2891.5   858.1     56.13     33.88
2.138646
   11.91  2891.5   262.6    -15.35    -62.91
  142.10  2891.5   926.1     50.58     73.13
4.239461
   35.01  2891.5   328.3     19.56    158.17
  117.94  2891.5   842.9     70.49     30.43
2.1691775
   11.94  2891.5   248.8     -2.75    164.17
  141.23  2891.5   910.4     51.13      2.20
4.209655
   34.08  2891.5   321.1     19.81    158.37
  117.68  2891.5   838.5     70.04     28.26
2.2276967
   12.27  2891.5   246.1     -1.30    163.97
  139.74  2891.5   903.6     51.50      2.35
4.1101418
   31.37  2891.5   298.6      2.86    -46.50
  117.08  2891.5   824.8     54.22     40.13
2.4415927
   13.52  2891.5   237.4    -11.59    -57.05
  135.29  2891.5   881.7     50.72     69.69
4.24226
   35.21  2891.5   333.1     11.03    -74.76
  118.08  2891.5   847.5     78.74    175.84
2.1570942
   11.91  2891.5   252.9    -11.86    -70.46
  141.54  2891.5   915.2     60.66    126.56
4.094184
   31.82  2891.5   332.1    -53.60     32.29
  117.88  2891.5   859.7     14.16     94.79
2.4408963
   13.96  2891.5   271.1    -59.13      1.28
  135.75  2891.5   915.4     29.05    105.47
4.251019
   35.74  2891.5   345.7      5.67   -173.66
  118.44  2891.5   859.3     83.66    -98.90
2.1291068
   11.86  2891.5   263.5    -18.07   -176.28
  142.36  2891.5   927.6     66.89     -8.86
4.252954
   35.34  2891.5   325.7     11.34    -72.21
  117.99  2891.5   839.1     80.40    173.96
2.1372132
   11.68  2891.5   244.1    -12.04    -68.59
  141.92  2891.5   907.7     60.74    125.33
4.1615057
   32.83  2891.5   315.1      2.61    -46.30
  117.46  2891.5   836.9     53.99     38.15
2.324018
   12.89  2891.5   246.8    -13.46    -58.19
  137.63  2891.5   898.1     50.33     70.80
4.229759
   33.12  2891.5   275.9     -3.29    -39.43
  116.27  2891.5   791.4     48.02     36.53
2.2327044
   11.55  2891.5   201.1    -19.34    -54.19
  138.86  2891.5   858.3     47.98     70.57
4.2429256
   35.42  2891.5   341.7     17.94   -161.08
  118.28  2891.5   856.0     67.82    -44.46
2.1489055
   11.95  2891.5   260.9     -4.22   -168.89
  141.82  2891.5   923.7     50.47    -11.93
4.1110587
   32.15  2891.5   331.4     16.42    110.46
  117.84  2891.5   857.5     54.67   -143.26
2.4083095
   13.72  2891.5   268.4      0.94    100.32
  136.29  2891.5   914.6     44.72   -118.97
4.0887804
   31.68  2891.5   329.9    -16.22    152.53
  117.86  2891.5   858.0     49.48     89.09
2.4530427
   14.04  2891.5   269.6    -30.19    164.31
  135.53  2891.5   913.2     55.56     61.58
4.084184
   31.29  2891.5   315.2    -13.71    -36.85
  117.56  2891.5   843.8     11.38     46.42
2.4751093
   14.01  2891.5   256.2    -16.84    -54.46
  134.98  2891.5   898.4     15.26     63.88
4.256893
   35.65  2891.5   334.1     19.31    158.04
  118.22  2891.5   847.1     70.77     31.97
2.1234531
   11.69  2891.5   251.4     -3.84    164.32
  142.37  2891.5   916.0     50.85      2.08
4.284347
   36.22  2891.5   325.2     10.67    145.01
  118.22  2891.5   835.8     50.11     54.74
2.070793
   11.21  2891.5   238.6     -8.56    161.08
  143.59  2891.5   906.7     41.25     20.30
4.150055
   32.83  2891.5   325.5    -30.12    -55.19
  117.69  2891.5   848.3     45.30    -98.05
2.3377948
   13.13  2891.5   258.2    -46.73    -41.53
  137.51  2891.5   908.6     59.44   -121.24
4.084875
   31.61  2891.5   329.9    -16.19    152.57
  117.87  2891.5   858.4     49.55     89.01
2.4609392
   14.09  2891.5   270.1    -30.06    164.25
  135.40  2891.5   913.2     55.56     61.69
4.2700515
   34.72  2891.5   290.0     15.54    176.12
  117.02  2891.5   801.9     78.58     43.71
2.1304405
   11.09  2891.5   208.0     -7.85    179.55
  141.55  2891.5   872.0     56.57     10.97
4.2705135
   34.74  2891.5   290.1     15.79    178.12
  117.03  2891.5   801.9     80.49     30.62
2.1294346
   11.09  2891.5   207.9     -7.78   -179.80
  141.58  2891.5   872.1     56.98      7.18
4.2620583
   35.82  2891.5   334.8     19.31    158.28
  118.28  2891.5   847.5     70.99     32.09
2.1118917
   11.61  2891.5   251.3     -4.10    164.54
  142.67  2891.5   916.7     50.80      1.96
4.0859675
   31.36  2891.5   317.1     10.84    150.16
  117.60  2891.5   845.4     56.04     50.68
2.4698868
   14.00  2891.5   257.7     -3.72    159.66
  135.09  2891.5   900.3     48.67     24.46
4.231613
   34.88  2891.5   331.7     11.49    145.07
  117.98  2891.5   847.0     50.24     52.04
2.1859381
   12.10  2891.5   253.3     -6.13    159.58
  140.93  2891.5   913.8     41.75     21.04
4.235924
   35.28  2891.5   345.1      8.24    147.16
  118.29  2891.5   860.0     54.21     57.71
2.16649
   12.11  2891.5   265.4    -10.54    160.80
  141.48  2891.5   927.2     46.71     22.77
4.284683
   35.67  2891.5   305.5     15.68    178.64
  117.66  2891.5   816.1     80.04     38.88
2.0855217
   11.04  2891.5   220.0     -8.79   -178.63
  142.95  2891.5   887.1     56.42      9.87
4.2413673
   35.11  2891.5   330.2      9.40    148.92
  118.00  2891.5   844.6     55.60     57.78
2.1620967
   11.91  2891.5   250.3     -9.75    162.07
  141.40  2891.5   912.3     47.11     22.33
4.202376
   32.30  2891.5   270.8     20.71    -76.85
  116.06  2891.5   788.9     71.87    141.78
2.292626
   11.88  2891.5   200.2      0.65    -72.94
  137.49  2891.5   853.5     52.43    121.17
4.099854
   31.92  2891.5   331.2     11.27     48.30
  117.86  2891.5   858.4     54.32    -50.53
2.4296272
   13.88  2891.5   269.6     -3.57     58.64
  135.93  2891.5   914.6     46.83    -76.66
4.127391
   32.52  2891.5   334.0      4.25    -93.62
  117.85  2891.5   858.6     55.87     -5.67
2.3783007
   13.53  2891.5   269.1    -11.44   -104.38
  136.87  2891.5   917.1     51.30     25.73
4.2304435
   33.49  2891.5   284.7     -4.66    151.98
  116.62  2891.5   800.1     30.63     72.80
2.2228274
   11.66  2891.5   209.1    -15.66    171.18
  139.29  2891.5   867.0     31.69     46.27
4.270929
   34.14  2891.5   275.1     15.66    177.08
  116.42  2891.5   786.9     79.04     41.47
2.1449745
   10.89  2891.5   194.2     -7.38   -179.85
  140.88  2891.5   857.2     56.71     10.62
4.088813
   31.69  2891.5   330.0    -35.37    -57.57
  117.86  2891.5   858.1     40.00   -102.95
2.4529202
   14.04  2891.5   269.7    -49.35    -42.83
  135.53  2891.5   913.3     53.28   -120.13
4.222373
   34.90  2891.5   343.3    -30.89    -56.11
  118.21  2891.5   859.5     43.39    -97.31
2.1944752
   12.29  2891.5   265.6    -49.73    -39.45
  140.85  2891.5   925.6     59.77   -123.10
4.2178745
   34.78  2891.5   342.8    -30.93    -55.88
  118.19  2891.5   859.4     43.51    -97.02
2.2020864
   12.34  2891.5   265.8    -49.65    -39.43
  140.65  2891.5   925.2     59.79   -122.58
4.222373
   34.90  2891.5   343.3    -30.89    -56.11
  118.21  2891.5   859.5     43.39    -97.31
2.1944752
   12.29  2891.5   265.6    -49.73    -39.45
  140.85  2891.5   925.6     59.77   -123.10
4.121144
   32.40  2891.5   335.4     19.38   -100.18
  117.87  2891.5   860.6    -10.72    178.55
2.3895407
   13.62  2891.5   271.2     22.50    -80.33
  136.67  2891.5   918.6    -16.74    160.21
4.1423035
   32.87  2891.5   336.3     35.10    -82.70
  117.90  2891.5   859.7    -14.47     -9.61
2.3458068
   13.31  2891.5   269.4     39.98   -106.68
  137.48  2891.5   919.4    -25.86      7.41
4.2392936
   35.41  2891.5   347.0     15.94   -126.55
  118.34  2891.5   861.6     70.75    117.99
2.155648
   12.05  2891.5   266.7     -6.40   -119.67
  141.72  2891.5   929.1     53.44     82.36
4.256255
   35.94  2891.5   348.3     17.64   -160.71
  118.53  2891.5   861.4     67.78    -45.83
2.116655
   11.79  2891.5   265.1     -5.12   -168.88
  142.70  2891.5   930.1     50.24    -11.90
4.2496195
   33.79  2891.5   280.0     12.67    176.88
  116.51  2891.5   793.7     80.64     52.43
2.191151
   11.32  2891.5   202.0     -9.60    179.88
  139.99  2891.5   862.2     60.13     11.99
4.210381
   34.50  2891.5   338.5     19.58    157.53
  118.08  2891.5   855.9     69.66     29.36
2.2163641
   12.40  2891.5   262.7     -1.74    163.47
  140.24  2891.5   921.0     51.35      2.60
4.114452
   32.24  2891.5   333.1    -32.38    -56.77
  117.86  2891.5   858.9     41.42   -103.92
2.4017737
   13.69  2891.5   269.7    -47.04    -41.85
  136.43  2891.5   916.3     54.52   -123.84
4.0994835
   31.88  2891.5   328.9    -31.16    -53.05
  117.83  2891.5   856.1     44.53    -97.76
2.4320362
   13.87  2891.5   267.4    -46.11    -40.08
  135.87  2891.5   912.3     57.44   -118.09
4.250001
   35.70  2891.5   344.9    -26.77    -52.97
  118.41  2891.5   858.6     47.05    -94.34
2.1317182
   11.87  2891.5   262.9    -47.18    -37.31
  142.29  2891.5   926.8     62.99   -126.36
4.2137966
   34.63  2891.5   340.4    -31.22    -59.21
  118.13  2891.5   857.4     40.30   -105.78
2.2097623
   12.37  2891.5   264.0    -48.47    -40.64
  140.43  2891.5   922.8     55.52   -130.54
4.2130666
   34.61  2891.5   340.3    -30.80    -58.43
  118.13  2891.5   857.4     41.06   -104.51
2.2109962
   12.38  2891.5   264.0    -48.25    -40.34
  140.40  2891.5   922.7     56.25   -129.65
4.087745
   31.34  2891.5   314.5     36.75    -69.85
  117.54  2891.5   842.7     56.32     96.42
2.46879
   13.96  2891.5   255.1     19.50    -72.24
  135.07  2891.5   897.7     39.01    100.66
4.254693
   35.80  2891.5   343.2      6.29    -88.80
  118.41  2891.5   856.5     59.99   -174.91
2.1226187
   11.78  2891.5   260.5    -14.45    -76.59
  142.50  2891.5   925.1     52.31    143.22
4.231272
   35.06  2891.5   340.1      4.30    -49.28
  118.17  2891.5   855.4     56.07     34.76
2.1802533
   12.16  2891.5   261.3    -14.64    -62.28
  141.15  2891.5   922.2     50.68     72.74
4.2417474
   35.07  2891.5   328.1     19.53    158.17
  117.96  2891.5   842.5     70.54     30.61
2.1627307
   11.89  2891.5   248.2     -2.88    164.19
  141.36  2891.5   910.2     51.09      2.17
4.132025
   32.36  2891.5   321.4     11.61    -74.49
  117.60  2891.5   845.7     77.60    162.85
2.378336
   13.38  2891.5   256.5     -7.07    -71.08
  136.71  2891.5   904.5     62.04    127.53
4.1786017
   33.47  2891.5   326.1      2.81    -93.31
  117.74  2891.5   846.3     44.60   -178.03
2.2830641
   12.74  2891.5   255.0    -11.67    -78.38
  138.62  2891.5   908.9     41.58    153.54
4.0832314
   31.31  2891.5   317.1      6.10    -51.29
  117.61  2891.5   845.8     57.64     41.42
2.4752238
   14.04  2891.5   258.1     -8.50    -60.55
  135.00  2891.5   900.4     52.24     70.50
4.1513515
   33.07  2891.5   335.7     35.42    -82.57
  117.91  2891.5   858.3    -14.18     -9.64
2.3271923
   13.17  2891.5   267.7     40.28   -107.10
  137.82  2891.5   918.9    -25.85      7.58
4.2575665
   36.00  2891.5   350.0     17.14   -159.38
  118.56  2891.5   863.0     67.00    -47.05
2.1132228
   11.78  2891.5   266.6     -5.52   -168.02
  142.79  2891.5   931.8     50.06    -12.31
4.256216
   35.95  2891.5   349.4     12.37    114.98
  118.54  2891.5   862.5     52.14   -151.18
2.1163821
   11.80  2891.5   266.2     -6.83    100.24
  142.71  2891.5   931.2     42.37   -118.18
4.2288065
   34.87  2891.5   334.4     30.18    -84.19
  118.04  2891.5   850.0     63.48    126.81
2.1888578
   12.15  2891.5   256.3      7.99    -79.01
  140.89  2891.5   916.6     42.03    113.25
4.1873264
   33.75  2891.5   329.7     26.97    -62.49
  117.83  2891.5   849.2     57.59     63.38
2.2635753
   12.64  2891.5   257.4      7.72    -71.62
  139.06  2891.5   912.5     40.81     83.70
4.1174245
   32.03  2891.5   320.0     37.07    -73.63
  117.58  2891.5   845.6     57.20     99.52
2.4065747
   13.57  2891.5   256.9     18.64    -74.87
  136.18  2891.5   903.2     38.66    101.76
4.174779
   33.40  2891.5   327.0      9.45    -84.02
  117.75  2891.5   847.6     63.46    179.67
2.2897303
   12.80  2891.5   256.4     -9.03    -74.87
  138.49  2891.5   909.9     54.05    143.20
4.1494584
   32.82  2891.5   325.7    -53.06     31.69
  117.70  2891.5   848.5     13.34     93.78
2.33887
   13.14  2891.5   258.4    -58.73     -2.37
  137.49  2891.5   908.8     29.72    105.78
4.1626077
   33.13  2891.5   327.0    -30.27    -55.44
  117.73  2891.5   848.7     44.96    -97.99
2.3131542
   12.97  2891.5   258.0    -47.24    -41.32
  138.01  2891.5   910.0     59.48   -121.58
4.2373476
   34.84  2891.5   323.9     19.66    158.46
  117.82  2891.5   838.7     70.59     29.90
2.1789553
   11.95  2891.5   245.0     -2.50    164.31
  140.98  2891.5   906.0     51.22      2.14
4.2540956
   35.86  2891.5   347.1      5.52   -172.65
  118.49  2891.5   860.4     82.98    -98.27
2.1218288
   11.82  2891.5   264.4    -18.34   -175.57
  142.55  2891.5   929.0     66.78     -9.40
4.240602
   35.45  2891.5   347.8     20.17    159.05
  118.36  2891.5   862.3     70.80     28.10
2.1514523
   12.02  2891.5   267.2     -2.57    164.77
  141.81  2891.5   929.8     50.80      1.38
4.2541056
   35.89  2891.5   350.1    -14.52   -106.74
  118.53  2891.5   863.4     30.32   -178.99
2.1208203
   11.83  2891.5   267.2    -26.72    -84.51
  142.60  2891.5   932.0     36.21    152.98
4.300148
   35.12  2891.5   279.5     20.71    165.63
  116.79  2891.5   788.7     74.96     21.46
2.0774784
   10.50  2891.5   193.6     -3.64    169.30
  142.67  2891.5   861.2     50.77     -0.99
4.2725744
   36.35  2891.5   344.6    -72.33     68.81
  118.60  2891.5   856.3      1.48    127.08
2.083194
   11.52  2891.5   259.0    -68.47    -10.20
  143.51  2891.5   926.3     25.47    134.06
4.1730285
   33.49  2891.5   332.5    -30.53     -0.90
  117.87  2891.5   853.3     47.48     34.90
2.2890632
   12.86  2891.5   261.9    -48.93    -13.19
  138.57  2891.5   915.5     63.57     58.60
4.066165
   31.26  2891.5   332.1    -39.93     -7.13
  117.93  2891.5   862.2     15.64    -78.89
2.4971144
   14.38  2891.5   274.5    -44.71     14.86
  134.81  2891.5   915.4     26.70    -92.61
4.2156553
   34.48  2891.5   331.7      8.92    -62.26
  117.94  2891.5   848.5     79.94     40.74
2.21173
   12.29  2891.5   255.4    -12.95    -66.07
  140.28  2891.5   914.1     63.42     96.12
4.2232985
   34.69  2891.5   332.6      2.70    -46.92
  117.98  2891.5   848.7     54.23     35.34
2.1988578
   12.20  2891.5   255.2    -15.48    -60.30
  140.61  2891.5   914.9     50.12     72.08
4.2583275
   36.01  2891.5   349.2    -72.24     69.24
  118.56  2891.5   862.2      1.93    127.19
2.1117861
   11.76  2891.5   265.7    -68.98     -8.72
  142.83  2891.5   931.0     25.29    134.00
4.252304
   35.85  2891.5   350.6     20.80   -171.29
  118.51  2891.5   864.1     72.58    -32.30
2.1246328
   11.86  2891.5   268.0     -2.75   -175.91
  142.50  2891.5   932.5     50.90     -8.80
4.1787972
   33.45  2891.5   325.0    -52.41     30.87
  117.71  2891.5   845.2     13.01     92.95
2.2834752
   12.73  2891.5   254.0    -58.14     -4.58
  138.59  2891.5   907.9     30.15    105.85
4.1014824
   31.67  2891.5   317.6    -28.48     -5.98
  117.57  2891.5   844.6     50.46     32.32
2.4387288
   13.77  2891.5   256.4    -44.58    -15.81
  135.61  2891.5   900.8     63.95     54.96
4.179932
   33.48  2891.5   325.1    -38.97     16.16
  117.72  2891.5   845.2     29.16     69.35
2.281208
   12.71  2891.5   253.9    -51.65     -7.51
  138.64  2891.5   908.0     44.30     87.54
4.2388716
   35.37  2891.5   345.4    -50.79    -31.49
  118.32  2891.5   860.1     10.96    -95.70
2.1576035
   12.05  2891.5   265.2    -55.62      7.15
  141.66  2891.5   927.5     29.55   -110.84
4.248498
   35.68  2891.5   346.8    -50.30    -31.64
  118.43  2891.5   860.6     11.40    -95.26
2.1342294
   11.90  2891.5   264.9    -55.47      7.40
  142.24  2891.5   928.7     30.26   -110.90
4.2423015
   35.48  2891.5   345.9    -50.70    -31.62
  118.36  2891.5   860.3     11.03    -95.66
2.1481261
   11.99  2891.5   265.1    -55.60      7.26
  141.88  2891.5   927.9     29.75   -110.96
4.240106
   35.41  2891.5   345.6    -50.55    -31.37
  118.33  2891.5   860.2     11.19    -95.38
2.153868
   12.03  2891.5   265.2    -55.53      7.18
  141.74  2891.5   927.7     29.79   -110.66
4.258833
   36.02  2891.5   348.2    -49.95    -31.94
  118.55  2891.5   861.1     11.68    -95.05
2.1110516
   11.75  2891.5   264.6    -55.38      7.65
  142.84  2891.5   930.0     30.87   -111.16
4.2427816
   35.50  2891.5   346.0    -50.31    -31.32
  118.36  2891.5   860.3     11.42    -95.11
2.1470492
   11.98  2891.5   265.1    -55.44      7.25
  141.90  2891.5   928.0     30.07   -110.57
4.253574
   35.85  2891.5   347.4    -50.34    -31.97
  118.49  2891.5   860.8     11.32    -95.47
2.1228456
   11.83  2891.5   264.8    -55.51      7.53
  142.53  2891.5   929.3     30.39   -111.25
4.2042394
   34.40  2891.5   341.3    -53.54    -31.86
  118.12  2891.5   859.2      8.56    -98.91
2.2251177
   12.49  2891.5   266.2    -56.62      6.55
  140.05  2891.5   923.9     26.51   -112.20
4.2043915
   34.40  2891.5   341.3    -52.77    -31.30
  118.12  2891.5   859.3      9.28    -97.81
2.2248604
   12.49  2891.5   266.2    -56.30      6.48
  140.06  2891.5   924.0     27.10   -111.36
4.2110476
   34.59  2891.5   342.1    -52.85    -31.69
  118.15  2891.5   859.4      9.16    -98.06
2.2135975
   12.42  2891.5   266.0    -56.36      6.63
  140.35  2891.5   924.6     27.21   -111.74
4.2058506
   34.44  2891.5   341.5    -52.79    -31.38
  118.13  2891.5   859.3      9.26    -97.86
2.2223918
   12.47  2891.5   266.2    -56.32      6.51
  140.12  2891.5   924.1     27.13   -111.44
4.210136
   34.56  2891.5   342.0    -52.80    -31.60
  118.15  2891.5   859.4      9.22    -97.96
2.2151403
   12.43  2891.5   266.1    -56.33      6.60
  140.31  2891.5   924.5     27.23   -111.64
4.2083125
   34.51  2891.5   341.8    -53.04    -31.70
  118.14  2891.5   859.3      9.00    -98.28
2.2182262
   12.45  2891.5   266.1    -56.43      6.59
  140.23  2891.5   924.3     26.99   -111.83
4.210835
   34.58  2891.5   342.1    -53.35    -32.05
  118.15  2891.5   859.4      8.70    -98.76
2.2139575
   12.42  2891.5   266.0    -56.56      6.67
  140.34  2891.5   924.6     26.83   -112.27
4.205273
   34.43  2891.5   341.4    -52.47    -31.12
  118.12  2891.5   859.3      9.56    -97.40
2.2233691
   12.48  2891.5   266.2    -56.18      6.47
  140.09  2891.5   924.0     27.35   -111.07
4.1993155
   34.26  2891.5   340.7    -52.99    -31.21
  118.09  2891.5   859.1      9.11    -98.03
2.233449
   12.55  2891.5   266.3    -56.38      6.39
  139.83  2891.5   923.5     26.80   -111.38
4.2126284
   34.63  2891.5   342.3    -52.79    -31.72
  118.16  2891.5   859.4      9.22    -97.99
2.2109232
   12.40  2891.5   266.0    -56.34      6.65
  140.42  2891.5   924.8     27.30   -111.73
4.2322326
   35.17  2891.5   344.6    -52.36    -32.38
  118.26  2891.5   859.9      9.48    -97.78
2.175105
   12.16  2891.5   265.5    -56.23      7.05
  141.30  2891.5   926.7     28.14   -112.14
4.2372026
   35.32  2891.5   345.2    -52.25    -32.55
  118.30  2891.5   860.0      9.56    -97.72
2.1626534
   12.08  2891.5   265.3    -56.20      7.19
  141.56  2891.5   927.3     28.38   -112.27
4.224664
   34.96  2891.5   343.7    -52.16    -31.84
  118.22  2891.5   859.7      9.73    -97.33
2.1905575
   12.27  2891.5   265.7    -56.12      6.85
  140.95  2891.5   925.9     28.09   -111.58
4.235363
   35.26  2891.5   345.0    -52.05    -32.30
  118.28  2891.5   859.9      9.75    -97.40
2.16798
   12.12  2891.5   265.4    -56.12      7.11
  141.45  2891.5   927.0     28.46   -111.96
4.2180386
   34.78  2891.5   342.9    -52.60    -31.85
  118.19  2891.5   859.6      9.36    -97.83
2.2017689
   12.34  2891.5   265.9    -56.28      6.75
  140.66  2891.5   925.3     27.59   -111.76
4.2212906
   34.87  2891.5   343.3    -52.50    -31.94
  118.21  2891.5   859.6      9.43    -97.75
2.196266
   12.30  2891.5   265.8    -56.25      6.81
  140.80  2891.5   925.6     27.74   -111.80
4.223023
   34.92  2891.5   343.5    -52.68    -32.16
  118.22  2891.5   859.7      9.25    -98.04
2.1933346
   12.28  2891.5   265.7    -56.33      6.86
  140.88  2891.5   925.8     27.65   -112.07
4.232658
   35.19  2891.5   344.6    -52.64    -32.62
  118.27  2891.5   859.9      9.22    -98.18
2.1741366
   12.16  2891.5   265.5    -56.34      7.09
  141.32  2891.5   926.7     27.94   -112.46
4.2296185
   35.10  2891.5   344.3    -52.54    -32.39
  118.25  2891.5   859.8      9.33    -97.98
2.1810544
   12.20  2891.5   265.6    -56.30      7.00
  141.17  2891.5   926.4     27.93   -112.22
4.174942
   33.64  2891.5   338.1    -51.90    -29.27
  117.99  2891.5   858.7     10.34    -96.01
2.2817767
   12.87  2891.5   267.1    -55.83      5.72
  138.78  2891.5   921.1     27.06   -109.14
4.226093
   35.00  2891.5   343.9    -51.20    -31.16
  118.23  2891.5   859.7     10.65    -95.99
2.1881402
   12.25  2891.5   265.7    -55.74      6.81
  141.01  2891.5   926.1     28.87   -110.61
4.191989
   34.07  2891.5   339.9    -50.93    -29.30
  118.06  2891.5   859.0     11.18    -94.91
2.247467
