1	0.3281153487750113
1	-0.16348513538398785
1	0.32497196874046586
1	-0.234804675837633
1	-0.3235142898431814
1	0.735192883745567
1	-0.04862627854461976
1	0.2392103516250712
1	0.3747334080540098
1	0.47540811376372605
1	0.6525555794983038
1	0.7382807920998198
1	-0.5162785134088211
1	0.3627149248787853
1	0.31403646862098644
1	0.0488728380318898
1	0.5250868942668269
1	0.5404844951114323
1	-0.029022371851761854
1	-0.011848445311488168
1	-0.5502747160907417
1	-0.5990768916610066
1	-0.5489417702106802
1	-0.4820672277124635
1	-0.20562511122682198
1	-0.1197282328780379
1	-0.20612535907578372
1	-0.03904437678360645
1	-0.11067682008269997
1	-0.2611837601633567
1	-0.18734323370467723
1	-0.29355311584109695
1	-0.21466355932411055
1	-0.3193163853086492
1	-0.13208626730275247
1	-0.23149830060576607
1	-0.19653085177628038
1	0.04538561966687263
1	-0.5032550123611347
1	0.4628203436467707
1	-0.5805801210693592
1	-0.6143890088873982
1	-0.42498640933758225
1	-0.5535266857125208
1	0.14578448297176239
1	-0.5466927591914068
1	0.5291376823289309
1	0.06647215029410372
1	0.12366605334608104
1	0.4330022638226531
1	0.5000538850544918
1	-0.5963311811801468
1	0.014366844124029707
1	-0.6149084537481547
1	0.3983279362355808
1	-0.5593718054093355
1	0.2803813768705313
1	0.08013927350409232
1	0.8879835325962648
1	-0.5344742886901684
1	-0.6338421406701031
1	-0.46375162530369873
1	0.09390179413298069
1	-0.5999190839265797
1	-0.5435877401031413
1	-0.6307264162831944
1	-0.7116174602118396
1	-0.533665365830801
1	-0.7549869393554975
1	-0.5282836610603451
1	-0.03299565733879202
1	0.33954610046513806
1	0.04037314380939239
1	-0.6486048170719074
1	-0.3805806659881712
1	-0.2041777981861147
1	-0.3061359015862988
1	-0.4541236928993845
1	-0.30558583857738564
1	-0.3692505935112657
1	-0.4830314495743406
1	-0.2280692496639825
1	-0.3040699552124183
1	-0.11360648985820648
1	-0.377748786021328
1	0.4714152874126432
1	0.31559532209838986
1	0.5999989882534432
1	0.5603107849878187
1	0.774110326432187
1	-0.06681240893441542
1	-0.2410526450681239
1	-0.31634825028496383
1	-0.23573590514047427
1	-0.22372864619401397
1	-0.21038431010976483
1	-0.2550702613435109
1	-0.28392198073205815
1	-0.15954636791227567
1	-0.3415993695465691
1	-0.2244729079486436
1	-0.4124863177931487
1	-0.25157840426153383
1	-0.3335958759346368
1	-0.9101670910046537
1	-0.49363843523946327
1	-0.3364525086520474
1	-0.29620712061809396
1	-0.15515979667995247
1	-0.5862691370225723
1	0.05809171951099085
1	0.1439521047856021
1	0.28199621205682507
1	0.2481252033682345
1	0.14874484554098108
1	0.5570370082354551
1	0.7589303959417988
1	0.43764233710860123
1	0.5135873447322964
1	0.6277774999791941
1	0.48541714670918557
1	0.41867886828642564
1	0.5176101492094036
1	0.49939273123524147
1	0.4454256483561639
1	0.5335042192599027
1	0.6022369818715839
1	0.6065593929753718
1	0.5811703017629805
1	0.4112700602062746
1	0.42352486287699886
1	0.5219822639526572
1	0.5316897661516272
1	0.567872470307589
1	0.5572835560323901
1	0.4200378210459383
1	-0.3251009480392195
1	-0.33179316908874174
1	-0.3974931233083843
1	0.4625796164867138
1	0.19076052184293485
1	0.4748338650798436
1	0.23785034892019674
1	-0.6052572414357498
1	-0.761204057335011
1	-0.8027739399549578
1	-0.6872780233337892
1	0.042485111691626984
1	-0.23776395093110994
1	0.09892203164535682
1	-0.0942562153051574
1	-0.20976030059427217
1	-0.2841829479865806
1	-0.49465529806532005
1	0.39691546442050263
1	0.6159292746902731
1	-0.23914223182319966
1	-0.314771667848409
1	-0.3451684999718653
1	-0.30803270932777077
1	-0.4228149757468997
1	-0.41353650753108173
1	-0.271068251579161
1	-0.020944616256676186
1	-0.29417771306101037
1	-0.08988034193530468
1	-0.23379634901911145
1	-0.1331438418879557
1	-0.4506186870484281
1	0.15918459316619854
1	0.009646780988596983
1	-0.4249059350191462
1	-0.44909925178555044
